Time	Node	Type	Packets	
37	Producer2	CacheHits	0
37	Producer2	CacheMisses	0
37	Producer3	CacheHits	0
37	Producer3	CacheMisses	0
37	Producer4	CacheHits	0
37	Producer4	CacheMisses	0
38	Consumer1	CacheHits	0
38	Consumer1	CacheMisses	0
38	Node1	CacheHits	0
38	Node1	CacheMisses	0
38	Node2	CacheHits	0
38	Node2	CacheMisses	0
38	Node3	CacheHits	0
38	Node3	CacheMisses	0
38	Node4	CacheHits	0
38	Node4	CacheMisses	0
38	Node5	CacheHits	0
38	Node5	CacheMisses	0
38	Node6	CacheHits	0
38	Node6	CacheMisses	0
38	Node7	CacheHits	0
38	Node7	CacheMisses	0
38	Node8	CacheHits	0
38	Node8	CacheMisses	0
38	Node9	CacheHits	0
38	Node9	CacheMisses	0
38	Node10	CacheHits	0
38	Node10	CacheMisses	0
38	Node11	CacheHits	0
38	Node11	CacheMisses	0
38	Node12	CacheHits	0
38	Node12	CacheMisses	0
38	Node13	CacheHits	0
38	Node13	CacheMisses	0
38	Node14	CacheHits	0
38	Node14	CacheMisses	0
38	Node15	CacheHits	0
38	Node15	CacheMisses	0
38	Node16	CacheHits	0
38	Node16	CacheMisses	0
38	Node17	CacheHits	0
38	Node17	CacheMisses	0
38	Node18	CacheHits	0
38	Node18	CacheMisses	0
38	Node19	CacheHits	0
38	Node19	CacheMisses	0
38	Node20	CacheHits	0
38	Node20	CacheMisses	0
38	Node21	CacheHits	0
38	Node21	CacheMisses	0
38	Node22	CacheHits	0
38	Node22	CacheMisses	0
38	Node23	CacheHits	0
38	Node23	CacheMisses	0
38	Node24	CacheHits	0
38	Node24	CacheMisses	0
38	Producer1	CacheHits	0
38	Producer1	CacheMisses	0
38	F1a	CacheHits	0
38	F1a	CacheMisses	0
38	F1b	CacheHits	0
38	F1b	CacheMisses	0
38	F1c	CacheHits	0
38	F1c	CacheMisses	0
38	F2a	CacheHits	0
38	F2a	CacheMisses	0
38	F2b	CacheHits	0
38	F2b	CacheMisses	0
38	F2c	CacheHits	0
38	F2c	CacheMisses	0
38	F3a	CacheHits	0
38	F3a	CacheMisses	0
38	F3b	CacheHits	0
38	F3b	CacheMisses	0
38	F3c	CacheHits	0
38	F3c	CacheMisses	0
38	F4a	CacheHits	0
38	F4a	CacheMisses	0
38	F4b	CacheHits	0
38	F4b	CacheMisses	0
38	F4c	CacheHits	0
38	F4c	CacheMisses	0
38	F5a	CacheHits	0
38	F5a	CacheMisses	0
38	F5b	CacheHits	0
38	F5b	CacheMisses	0
38	F5c	CacheHits	0
38	F5c	CacheMisses	0
38	Consumer2	CacheHits	0
38	Consumer2	CacheMisses	0
38	Consumer3	CacheHits	0
38	Consumer3	CacheMisses	0
38	Consumer4	CacheHits	0
38	Consumer4	CacheMisses	0
38	Producer2	CacheHits	0
38	Producer2	CacheMisses	0
38	Producer3	CacheHits	0
38	Producer3	CacheMisses	0
38	Producer4	CacheHits	0
38	Producer4	CacheMisses	0
39	Consumer1	CacheHits	0
39	Consumer1	CacheMisses	0
39	Node1	CacheHits	0
39	Node1	CacheMisses	0
39	Node2	CacheHits	0
39	Node2	CacheMisses	0
39	Node3	CacheHits	0
39	Node3	CacheMisses	0
39	Node4	CacheHits	0
39	Node4	CacheMisses	0
39	Node5	CacheHits	0
39	Node5	CacheMisses	0
39	Node6	CacheHits	0
39	Node6	CacheMisses	0
39	Node7	CacheHits	0
39	Node7	CacheMisses	0
39	Node8	CacheHits	0
39	Node8	CacheMisses	0
39	Node9	CacheHits	0
39	Node9	CacheMisses	0
39	Node10	CacheHits	0
39	Node10	CacheMisses	0
39	Node11	CacheHits	0
39	Node11	CacheMisses	0
39	Node12	CacheHits	0
39	Node12	CacheMisses	0
39	Node13	CacheHits	0
39	Node13	CacheMisses	0
39	Node14	CacheHits	0
39	Node14	CacheMisses	0
39	Node15	CacheHits	0
39	Node15	CacheMisses	0
39	Node16	CacheHits	0
39	Node16	CacheMisses	0
39	Node17	CacheHits	0
39	Node17	CacheMisses	0
39	Node18	CacheHits	0
39	Node18	CacheMisses	0
39	Node19	CacheHits	0
39	Node19	CacheMisses	0
39	Node20	CacheHits	0
39	Node20	CacheMisses	0
39	Node21	CacheHits	0
39	Node21	CacheMisses	0
39	Node22	CacheHits	0
39	Node22	CacheMisses	0
39	Node23	CacheHits	0
39	Node23	CacheMisses	0
39	Node24	CacheHits	0
39	Node24	CacheMisses	0
39	Producer1	CacheHits	0
39	Producer1	CacheMisses	0
39	F1a	CacheHits	0
39	F1a	CacheMisses	0
39	F1b	CacheHits	0
39	F1b	CacheMisses	0
39	F1c	CacheHits	0
39	F1c	CacheMisses	0
39	F2a	CacheHits	0
39	F2a	CacheMisses	0
39	F2b	CacheHits	0
39	F2b	CacheMisses	0
39	F2c	CacheHits	0
39	F2c	CacheMisses	0
39	F3a	CacheHits	0
39	F3a	CacheMisses	0
39	F3b	CacheHits	0
39	F3b	CacheMisses	0
39	F3c	CacheHits	0
39	F3c	CacheMisses	0
39	F4a	CacheHits	0
39	F4a	CacheMisses	0
39	F4b	CacheHits	0
39	F4b	CacheMisses	0
39	F4c	CacheHits	0
39	F4c	CacheMisses	0
39	F5a	CacheHits	0
39	F5a	CacheMisses	0
39	F5b	CacheHits	0
39	F5b	CacheMisses	0
39	F5c	CacheHits	0
39	F5c	CacheMisses	0
39	Consumer2	CacheHits	0
39	Consumer2	CacheMisses	0
39	Consumer3	CacheHits	0
39	Consumer3	CacheMisses	0
39	Consumer4	CacheHits	0
39	Consumer4	CacheMisses	0
39	Producer2	CacheHits	0
39	Producer2	CacheMisses	0
39	Producer3	CacheHits	0
39	Producer3	CacheMisses	0
39	Producer4	CacheHits	0
39	Producer4	CacheMisses	0
40	Consumer1	CacheHits	0
40	Consumer1	CacheMisses	0
40	Node1	CacheHits	0
40	Node1	CacheMisses	0
40	Node2	CacheHits	0
40	Node2	CacheMisses	0
40	Node3	CacheHits	0
40	Node3	CacheMisses	0
40	Node4	CacheHits	0
40	Node4	CacheMisses	0
40	Node5	CacheHits	0
40	Node5	CacheMisses	0
40	Node6	CacheHits	0
40	Node6	CacheMisses	0
40	Node7	CacheHits	0
40	Node7	CacheMisses	0
40	Node8	CacheHits	0
40	Node8	CacheMisses	0
40	Node9	CacheHits	0
40	Node9	CacheMisses	0
40	Node10	CacheHits	0
40	Node10	CacheMisses	0
40	Node11	CacheHits	0
40	Node11	CacheMisses	0
40	Node12	CacheHits	0
40	Node12	CacheMisses	0
40	Node13	CacheHits	0
40	Node13	CacheMisses	0
40	Node14	CacheHits	0
40	Node14	CacheMisses	0
40	Node15	CacheHits	0
40	Node15	CacheMisses	0
40	Node16	CacheHits	0
40	Node16	CacheMisses	0
40	Node17	CacheHits	0
40	Node17	CacheMisses	0
40	Node18	CacheHits	0
40	Node18	CacheMisses	0
40	Node19	CacheHits	0
40	Node19	CacheMisses	0
40	Node20	CacheHits	0
40	Node20	CacheMisses	0
40	Node21	CacheHits	0
40	Node21	CacheMisses	0
40	Node22	CacheHits	0
40	Node22	CacheMisses	0
40	Node23	CacheHits	0
40	Node23	CacheMisses	0
40	Node24	CacheHits	0
40	Node24	CacheMisses	0
40	Producer1	CacheHits	0
40	Producer1	CacheMisses	0
40	F1a	CacheHits	0
40	F1a	CacheMisses	0
40	F1b	CacheHits	0
40	F1b	CacheMisses	0
40	F1c	CacheHits	0
40	F1c	CacheMisses	0
40	F2a	CacheHits	0
40	F2a	CacheMisses	0
40	F2b	CacheHits	0
40	F2b	CacheMisses	0
40	F2c	CacheHits	0
40	F2c	CacheMisses	0
40	F3a	CacheHits	0
40	F3a	CacheMisses	0
40	F3b	CacheHits	0
40	F3b	CacheMisses	0
40	F3c	CacheHits	0
40	F3c	CacheMisses	0
40	F4a	CacheHits	0
40	F4a	CacheMisses	0
40	F4b	CacheHits	0
40	F4b	CacheMisses	0
40	F4c	CacheHits	0
40	F4c	CacheMisses	0
40	F5a	CacheHits	0
40	F5a	CacheMisses	0
40	F5b	CacheHits	0
40	F5b	CacheMisses	0
40	F5c	CacheHits	0
40	F5c	CacheMisses	0
40	Consumer2	CacheHits	0
40	Consumer2	CacheMisses	0
40	Consumer3	CacheHits	0
40	Consumer3	CacheMisses	0
40	Consumer4	CacheHits	0
40	Consumer4	CacheMisses	0
40	Producer2	CacheHits	0
40	Producer2	CacheMisses	0
40	Producer3	CacheHits	0
40	Producer3	CacheMisses	0
40	Producer4	CacheHits	0
40	Producer4	CacheMisses	0
41	Consumer1	CacheHits	0
41	Consumer1	CacheMisses	0
41	Node1	CacheHits	0
41	Node1	CacheMisses	0
41	Node2	CacheHits	0
41	Node2	CacheMisses	0
41	Node3	CacheHits	0
41	Node3	CacheMisses	0
41	Node4	CacheHits	0
41	Node4	CacheMisses	0
41	Node5	CacheHits	0
41	Node5	CacheMisses	0
41	Node6	CacheHits	0
41	Node6	CacheMisses	0
41	Node7	CacheHits	0
41	Node7	CacheMisses	0
41	Node8	CacheHits	0
41	Node8	CacheMisses	0
41	Node9	CacheHits	0
41	Node9	CacheMisses	0
41	Node10	CacheHits	0
41	Node10	CacheMisses	0
41	Node11	CacheHits	0
41	Node11	CacheMisses	0
41	Node12	CacheHits	0
41	Node12	CacheMisses	0
41	Node13	CacheHits	0
41	Node13	CacheMisses	0
41	Node14	CacheHits	0
41	Node14	CacheMisses	0
41	Node15	CacheHits	0
41	Node15	CacheMisses	0
41	Node16	CacheHits	0
41	Node16	CacheMisses	0
41	Node17	CacheHits	0
41	Node17	CacheMisses	0
41	Node18	CacheHits	0
41	Node18	CacheMisses	0
41	Node19	CacheHits	0
41	Node19	CacheMisses	0
41	Node20	CacheHits	0
41	Node20	CacheMisses	0
41	Node21	CacheHits	0
41	Node21	CacheMisses	0
41	Node22	CacheHits	0
41	Node22	CacheMisses	0
41	Node23	CacheHits	0
41	Node23	CacheMisses	0
41	Node24	CacheHits	0
41	Node24	CacheMisses	0
41	Producer1	CacheHits	0
41	Producer1	CacheMisses	0
41	F1a	CacheHits	0
41	F1a	CacheMisses	0
41	F1b	CacheHits	0
41	F1b	CacheMisses	0
41	F1c	CacheHits	0
41	F1c	CacheMisses	0
41	F2a	CacheHits	0
41	F2a	CacheMisses	0
41	F2b	CacheHits	0
41	F2b	CacheMisses	0
41	F2c	CacheHits	0
41	F2c	CacheMisses	0
41	F3a	CacheHits	0
41	F3a	CacheMisses	0
41	F3b	CacheHits	0
41	F3b	CacheMisses	0
41	F3c	CacheHits	0
41	F3c	CacheMisses	0
41	F4a	CacheHits	0
41	F4a	CacheMisses	0
41	F4b	CacheHits	0
41	F4b	CacheMisses	0
41	F4c	CacheHits	0
41	F4c	CacheMisses	0
41	F5a	CacheHits	0
41	F5a	CacheMisses	0
41	F5b	CacheHits	0
41	F5b	CacheMisses	0
41	F5c	CacheHits	0
41	F5c	CacheMisses	0
41	Consumer2	CacheHits	0
41	Consumer2	CacheMisses	0
41	Consumer3	CacheHits	0
41	Consumer3	CacheMisses	0
41	Consumer4	CacheHits	0
41	Consumer4	CacheMisses	0
41	Producer2	CacheHits	0
41	Producer2	CacheMisses	0
41	Producer3	CacheHits	0
41	Producer3	CacheMisses	0
41	Producer4	CacheHits	0
41	Producer4	CacheMisses	0
42	Consumer1	CacheHits	0
42	Consumer1	CacheMisses	0
42	Node1	CacheHits	0
42	Node1	CacheMisses	0
42	Node2	CacheHits	0
42	Node2	CacheMisses	0
42	Node3	CacheHits	0
42	Node3	CacheMisses	0
42	Node4	CacheHits	0
42	Node4	CacheMisses	0
42	Node5	CacheHits	0
42	Node5	CacheMisses	0
42	Node6	CacheHits	0
42	Node6	CacheMisses	0
42	Node7	CacheHits	0
42	Node7	CacheMisses	0
42	Node8	CacheHits	0
42	Node8	CacheMisses	0
42	Node9	CacheHits	0
42	Node9	CacheMisses	0
42	Node10	CacheHits	0
42	Node10	CacheMisses	0
42	Node11	CacheHits	0
42	Node11	CacheMisses	0
42	Node12	CacheHits	0
42	Node12	CacheMisses	0
42	Node13	CacheHits	0
42	Node13	CacheMisses	0
42	Node14	CacheHits	0
42	Node14	CacheMisses	0
42	Node15	CacheHits	0
42	Node15	CacheMisses	0
42	Node16	CacheHits	0
42	Node16	CacheMisses	0
42	Node17	CacheHits	0
42	Node17	CacheMisses	0
42	Node18	CacheHits	0
42	Node18	CacheMisses	0
42	Node19	CacheHits	0
42	Node19	CacheMisses	0
42	Node20	CacheHits	0
42	Node20	CacheMisses	0
42	Node21	CacheHits	0
42	Node21	CacheMisses	0
42	Node22	CacheHits	0
42	Node22	CacheMisses	0
42	Node23	CacheHits	0
42	Node23	CacheMisses	0
42	Node24	CacheHits	0
42	Node24	CacheMisses	0
42	Producer1	CacheHits	0
42	Producer1	CacheMisses	0
42	F1a	CacheHits	0
42	F1a	CacheMisses	0
42	F1b	CacheHits	0
42	F1b	CacheMisses	0
42	F1c	CacheHits	0
42	F1c	CacheMisses	0
42	F2a	CacheHits	0
42	F2a	CacheMisses	0
42	F2b	CacheHits	0
42	F2b	CacheMisses	0
42	F2c	CacheHits	0
42	F2c	CacheMisses	0
42	F3a	CacheHits	0
42	F3a	CacheMisses	0
42	F3b	CacheHits	0
42	F3b	CacheMisses	0
42	F3c	CacheHits	0
42	F3c	CacheMisses	0
42	F4a	CacheHits	0
42	F4a	CacheMisses	0
42	F4b	CacheHits	0
42	F4b	CacheMisses	0
42	F4c	CacheHits	0
42	F4c	CacheMisses	0
42	F5a	CacheHits	0
42	F5a	CacheMisses	0
42	F5b	CacheHits	0
42	F5b	CacheMisses	0
42	F5c	CacheHits	0
42	F5c	CacheMisses	0
42	Consumer2	CacheHits	0
42	Consumer2	CacheMisses	0
42	Consumer3	CacheHits	0
42	Consumer3	CacheMisses	0
42	Consumer4	CacheHits	0
42	Consumer4	CacheMisses	0
42	Producer2	CacheHits	0
42	Producer2	CacheMisses	0
42	Producer3	CacheHits	0
42	Producer3	CacheMisses	0
42	Producer4	CacheHits	0
42	Producer4	CacheMisses	0
43	Consumer1	CacheHits	0
43	Consumer1	CacheMisses	0
43	Node1	CacheHits	0
43	Node1	CacheMisses	0
43	Node2	CacheHits	0
43	Node2	CacheMisses	0
43	Node3	CacheHits	0
43	Node3	CacheMisses	0
43	Node4	CacheHits	0
43	Node4	CacheMisses	0
43	Node5	CacheHits	0
43	Node5	CacheMisses	0
43	Node6	CacheHits	0
43	Node6	CacheMisses	0
43	Node7	CacheHits	0
43	Node7	CacheMisses	0
43	Node8	CacheHits	0
43	Node8	CacheMisses	0
43	Node9	CacheHits	0
43	Node9	CacheMisses	0
43	Node10	CacheHits	0
43	Node10	CacheMisses	0
43	Node11	CacheHits	0
43	Node11	CacheMisses	0
43	Node12	CacheHits	0
43	Node12	CacheMisses	0
43	Node13	CacheHits	0
43	Node13	CacheMisses	0
43	Node14	CacheHits	0
43	Node14	CacheMisses	0
43	Node15	CacheHits	0
43	Node15	CacheMisses	0
43	Node16	CacheHits	0
43	Node16	CacheMisses	0
43	Node17	CacheHits	0
43	Node17	CacheMisses	0
43	Node18	CacheHits	0
43	Node18	CacheMisses	0
43	Node19	CacheHits	0
43	Node19	CacheMisses	0
43	Node20	CacheHits	0
43	Node20	CacheMisses	0
43	Node21	CacheHits	0
43	Node21	CacheMisses	0
43	Node22	CacheHits	0
43	Node22	CacheMisses	0
43	Node23	CacheHits	0
43	Node23	CacheMisses	0
43	Node24	CacheHits	0
43	Node24	CacheMisses	0
43	Producer1	CacheHits	0
43	Producer1	CacheMisses	0
43	F1a	CacheHits	0
43	F1a	CacheMisses	0
43	F1b	CacheHits	0
43	F1b	CacheMisses	0
43	F1c	CacheHits	0
43	F1c	CacheMisses	0
43	F2a	CacheHits	0
43	F2a	CacheMisses	0
43	F2b	CacheHits	0
43	F2b	CacheMisses	0
43	F2c	CacheHits	0
43	F2c	CacheMisses	0
43	F3a	CacheHits	0
43	F3a	CacheMisses	0
43	F3b	CacheHits	0
43	F3b	CacheMisses	0
43	F3c	CacheHits	0
43	F3c	CacheMisses	0
43	F4a	CacheHits	0
43	F4a	CacheMisses	0
43	F4b	CacheHits	0
43	F4b	CacheMisses	0
43	F4c	CacheHits	0
43	F4c	CacheMisses	0
43	F5a	CacheHits	0
43	F5a	CacheMisses	0
43	F5b	CacheHits	0
43	F5b	CacheMisses	0
43	F5c	CacheHits	0
43	F5c	CacheMisses	0
43	Consumer2	CacheHits	0
43	Consumer2	CacheMisses	0
43	Consumer3	CacheHits	0
43	Consumer3	CacheMisses	0
43	Consumer4	CacheHits	0
43	Consumer4	CacheMisses	0
43	Producer2	CacheHits	0
43	Producer2	CacheMisses	0
43	Producer3	CacheHits	0
43	Producer3	CacheMisses	0
43	Producer4	CacheHits	0
43	Producer4	CacheMisses	0
44	Consumer1	CacheHits	0
44	Consumer1	CacheMisses	0
44	Node1	CacheHits	0
44	Node1	CacheMisses	0
44	Node2	CacheHits	0
44	Node2	CacheMisses	0
44	Node3	CacheHits	0
44	Node3	CacheMisses	0
44	Node4	CacheHits	0
44	Node4	CacheMisses	0
44	Node5	CacheHits	0
44	Node5	CacheMisses	0
44	Node6	CacheHits	0
44	Node6	CacheMisses	0
44	Node7	CacheHits	0
44	Node7	CacheMisses	0
44	Node8	CacheHits	0
44	Node8	CacheMisses	0
44	Node9	CacheHits	0
44	Node9	CacheMisses	0
44	Node10	CacheHits	0
44	Node10	CacheMisses	0
44	Node11	CacheHits	0
44	Node11	CacheMisses	0
44	Node12	CacheHits	0
44	Node12	CacheMisses	0
44	Node13	CacheHits	0
44	Node13	CacheMisses	0
44	Node14	CacheHits	0
44	Node14	CacheMisses	0
44	Node15	CacheHits	0
44	Node15	CacheMisses	0
44	Node16	CacheHits	0
44	Node16	CacheMisses	0
44	Node17	CacheHits	0
44	Node17	CacheMisses	0
44	Node18	CacheHits	0
44	Node18	CacheMisses	0
44	Node19	CacheHits	0
44	Node19	CacheMisses	0
44	Node20	CacheHits	0
44	Node20	CacheMisses	0
44	Node21	CacheHits	0
44	Node21	CacheMisses	0
44	Node22	CacheHits	0
44	Node22	CacheMisses	0
44	Node23	CacheHits	0
44	Node23	CacheMisses	0
44	Node24	CacheHits	0
44	Node24	CacheMisses	0
44	Producer1	CacheHits	0
44	Producer1	CacheMisses	0
44	F1a	CacheHits	0
44	F1a	CacheMisses	0
44	F1b	CacheHits	0
44	F1b	CacheMisses	0
44	F1c	CacheHits	0
44	F1c	CacheMisses	0
44	F2a	CacheHits	0
44	F2a	CacheMisses	0
44	F2b	CacheHits	0
44	F2b	CacheMisses	0
44	F2c	CacheHits	0
44	F2c	CacheMisses	0
44	F3a	CacheHits	0
44	F3a	CacheMisses	0
44	F3b	CacheHits	0
44	F3b	CacheMisses	0
44	F3c	CacheHits	0
44	F3c	CacheMisses	0
44	F4a	CacheHits	0
44	F4a	CacheMisses	0
44	F4b	CacheHits	0
44	F4b	CacheMisses	0
44	F4c	CacheHits	0
44	F4c	CacheMisses	0
44	F5a	CacheHits	0
44	F5a	CacheMisses	0
44	F5b	CacheHits	0
44	F5b	CacheMisses	0
44	F5c	CacheHits	0
44	F5c	CacheMisses	0
44	Consumer2	CacheHits	0
44	Consumer2	CacheMisses	0
44	Consumer3	CacheHits	0
44	Consumer3	CacheMisses	0
44	Consumer4	CacheHits	0
44	Consumer4	CacheMisses	0
44	Producer2	CacheHits	0
44	Producer2	CacheMisses	0
44	Producer3	CacheHits	0
44	Producer3	CacheMisses	0
44	Producer4	CacheHits	0
44	Producer4	CacheMisses	0
45	Consumer1	CacheHits	0
45	Consumer1	CacheMisses	0
45	Node1	CacheHits	0
45	Node1	CacheMisses	0
45	Node2	CacheHits	0
45	Node2	CacheMisses	0
45	Node3	CacheHits	0
45	Node3	CacheMisses	0
45	Node4	CacheHits	0
45	Node4	CacheMisses	0
45	Node5	CacheHits	0
45	Node5	CacheMisses	0
45	Node6	CacheHits	0
45	Node6	CacheMisses	0
45	Node7	CacheHits	0
45	Node7	CacheMisses	0
45	Node8	CacheHits	0
45	Node8	CacheMisses	0
45	Node9	CacheHits	0
45	Node9	CacheMisses	0
45	Node10	CacheHits	0
45	Node10	CacheMisses	0
45	Node11	CacheHits	0
45	Node11	CacheMisses	0
45	Node12	CacheHits	0
45	Node12	CacheMisses	0
45	Node13	CacheHits	0
45	Node13	CacheMisses	0
45	Node14	CacheHits	0
45	Node14	CacheMisses	0
45	Node15	CacheHits	0
45	Node15	CacheMisses	0
45	Node16	CacheHits	0
45	Node16	CacheMisses	0
45	Node17	CacheHits	0
45	Node17	CacheMisses	0
45	Node18	CacheHits	0
45	Node18	CacheMisses	0
45	Node19	CacheHits	0
45	Node19	CacheMisses	0
45	Node20	CacheHits	0
45	Node20	CacheMisses	0
45	Node21	CacheHits	0
45	Node21	CacheMisses	0
45	Node22	CacheHits	0
45	Node22	CacheMisses	0
45	Node23	CacheHits	0
45	Node23	CacheMisses	0
45	Node24	CacheHits	0
45	Node24	CacheMisses	0
45	Producer1	CacheHits	0
45	Producer1	CacheMisses	0
45	F1a	CacheHits	0
45	F1a	CacheMisses	0
45	F1b	CacheHits	0
45	F1b	CacheMisses	0
45	F1c	CacheHits	0
45	F1c	CacheMisses	0
45	F2a	CacheHits	0
45	F2a	CacheMisses	0
45	F2b	CacheHits	0
45	F2b	CacheMisses	0
45	F2c	CacheHits	0
45	F2c	CacheMisses	0
45	F3a	CacheHits	0
45	F3a	CacheMisses	0
45	F3b	CacheHits	0
45	F3b	CacheMisses	0
45	F3c	CacheHits	0
45	F3c	CacheMisses	0
45	F4a	CacheHits	0
45	F4a	CacheMisses	0
45	F4b	CacheHits	0
45	F4b	CacheMisses	0
45	F4c	CacheHits	0
45	F4c	CacheMisses	0
45	F5a	CacheHits	0
45	F5a	CacheMisses	0
45	F5b	CacheHits	0
45	F5b	CacheMisses	0
45	F5c	CacheHits	0
45	F5c	CacheMisses	0
45	Consumer2	CacheHits	0
45	Consumer2	CacheMisses	0
45	Consumer3	CacheHits	0
45	Consumer3	CacheMisses	0
45	Consumer4	CacheHits	0
45	Consumer4	CacheMisses	0
45	Producer2	CacheHits	0
45	Producer2	CacheMisses	0
45	Producer3	CacheHits	0
45	Producer3	CacheMisses	0
45	Producer4	CacheHits	0
45	Producer4	CacheMisses	0
46	Consumer1	CacheHits	0
46	Consumer1	CacheMisses	0
46	Node1	CacheHits	0
46	Node1	CacheMisses	0
46	Node2	CacheHits	0
46	Node2	CacheMisses	0
46	Node3	CacheHits	0
46	Node3	CacheMisses	0
46	Node4	CacheHits	0
46	Node4	CacheMisses	0
46	Node5	CacheHits	0
46	Node5	CacheMisses	0
46	Node6	CacheHits	0
46	Node6	CacheMisses	0
46	Node7	CacheHits	0
46	Node7	CacheMisses	0
46	Node8	CacheHits	0
46	Node8	CacheMisses	0
46	Node9	CacheHits	0
46	Node9	CacheMisses	0
46	Node10	CacheHits	0
46	Node10	CacheMisses	0
46	Node11	CacheHits	0
46	Node11	CacheMisses	0
46	Node12	CacheHits	0
46	Node12	CacheMisses	0
46	Node13	CacheHits	0
46	Node13	CacheMisses	0
46	Node14	CacheHits	0
46	Node14	CacheMisses	0
46	Node15	CacheHits	0
46	Node15	CacheMisses	0
46	Node16	CacheHits	0
46	Node16	CacheMisses	0
46	Node17	CacheHits	0
46	Node17	CacheMisses	0
46	Node18	CacheHits	0
46	Node18	CacheMisses	0
46	Node19	CacheHits	0
46	Node19	CacheMisses	0
46	Node20	CacheHits	0
46	Node20	CacheMisses	0
46	Node21	CacheHits	0
46	Node21	CacheMisses	0
46	Node22	CacheHits	0
46	Node22	CacheMisses	0
46	Node23	CacheHits	0
46	Node23	CacheMisses	0
46	Node24	CacheHits	0
46	Node24	CacheMisses	0
46	Producer1	CacheHits	0
46	Producer1	CacheMisses	0
46	F1a	CacheHits	0
46	F1a	CacheMisses	0
46	F1b	CacheHits	0
46	F1b	CacheMisses	0
46	F1c	CacheHits	0
46	F1c	CacheMisses	0
46	F2a	CacheHits	0
46	F2a	CacheMisses	0
46	F2b	CacheHits	0
46	F2b	CacheMisses	0
46	F2c	CacheHits	0
46	F2c	CacheMisses	0
46	F3a	CacheHits	0
46	F3a	CacheMisses	0
46	F3b	CacheHits	0
46	F3b	CacheMisses	0
46	F3c	CacheHits	0
46	F3c	CacheMisses	0
46	F4a	CacheHits	0
46	F4a	CacheMisses	0
46	F4b	CacheHits	0
46	F4b	CacheMisses	0
46	F4c	CacheHits	0
46	F4c	CacheMisses	0
46	F5a	CacheHits	0
46	F5a	CacheMisses	0
46	F5b	CacheHits	0
46	F5b	CacheMisses	0
46	F5c	CacheHits	0
46	F5c	CacheMisses	0
46	Consumer2	CacheHits	0
46	Consumer2	CacheMisses	0
46	Consumer3	CacheHits	0
46	Consumer3	CacheMisses	0
46	Consumer4	CacheHits	0
46	Consumer4	CacheMisses	0
46	Producer2	CacheHits	0
46	Producer2	CacheMisses	0
46	Producer3	CacheHits	0
46	Producer3	CacheMisses	0
46	Producer4	CacheHits	0
46	Producer4	CacheMisses	0
47	Consumer1	CacheHits	0
47	Consumer1	CacheMisses	0
47	Node1	CacheHits	0
47	Node1	CacheMisses	0
47	Node2	CacheHits	0
47	Node2	CacheMisses	0
47	Node3	CacheHits	0
47	Node3	CacheMisses	0
47	Node4	CacheHits	0
47	Node4	CacheMisses	0
47	Node5	CacheHits	0
47	Node5	CacheMisses	0
47	Node6	CacheHits	0
47	Node6	CacheMisses	0
47	Node7	CacheHits	0
47	Node7	CacheMisses	0
47	Node8	CacheHits	0
47	Node8	CacheMisses	0
47	Node9	CacheHits	0
47	Node9	CacheMisses	0
47	Node10	CacheHits	0
47	Node10	CacheMisses	0
47	Node11	CacheHits	0
47	Node11	CacheMisses	0
47	Node12	CacheHits	0
47	Node12	CacheMisses	0
47	Node13	CacheHits	0
47	Node13	CacheMisses	0
47	Node14	CacheHits	0
47	Node14	CacheMisses	0
47	Node15	CacheHits	0
47	Node15	CacheMisses	0
47	Node16	CacheHits	0
47	Node16	CacheMisses	0
47	Node17	CacheHits	0
47	Node17	CacheMisses	0
47	Node18	CacheHits	0
47	Node18	CacheMisses	0
47	Node19	CacheHits	0
47	Node19	CacheMisses	0
47	Node20	CacheHits	0
47	Node20	CacheMisses	0
47	Node21	CacheHits	0
47	Node21	CacheMisses	0
47	Node22	CacheHits	0
47	Node22	CacheMisses	0
47	Node23	CacheHits	0
47	Node23	CacheMisses	0
47	Node24	CacheHits	0
47	Node24	CacheMisses	0
47	Producer1	CacheHits	0
47	Producer1	CacheMisses	0
47	F1a	CacheHits	0
47	F1a	CacheMisses	0
47	F1b	CacheHits	0
47	F1b	CacheMisses	0
47	F1c	CacheHits	0
47	F1c	CacheMisses	0
47	F2a	CacheHits	0
47	F2a	CacheMisses	0
47	F2b	CacheHits	0
47	F2b	CacheMisses	0
47	F2c	CacheHits	0
47	F2c	CacheMisses	0
47	F3a	CacheHits	0
47	F3a	CacheMisses	0
47	F3b	CacheHits	0
47	F3b	CacheMisses	0
47	F3c	CacheHits	0
47	F3c	CacheMisses	0
47	F4a	CacheHits	0
47	F4a	CacheMisses	0
47	F4b	CacheHits	0
47	F4b	CacheMisses	0
47	F4c	CacheHits	0
47	F4c	CacheMisses	0
47	F5a	CacheHits	0
47	F5a	CacheMisses	0
47	F5b	CacheHits	0
47	F5b	CacheMisses	0
47	F5c	CacheHits	0
47	F5c	CacheMisses	0
47	Consumer2	CacheHits	0
47	Consumer2	CacheMisses	0
47	Consumer3	CacheHits	0
47	Consumer3	CacheMisses	0
47	Consumer4	CacheHits	0
47	Consumer4	CacheMisses	0
47	Producer2	CacheHits	0
47	Producer2	CacheMisses	0
47	Producer3	CacheHits	0
47	Producer3	CacheMisses	0
47	Producer4	CacheHits	0
47	Producer4	CacheMisses	0
48	Consumer1	CacheHits	0
